PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
PAN,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PRI,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PRD,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PVEM,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
PT,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
MC,20,008,Candidato por definir,Candidato por definir
MORENA,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
PAN-PRI-PRD,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PAN-PRI,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PAN-PRD,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PRI-PRD,20,008,David Enrique Aguilar Hernández,Erika Guzmán de la Cajiga
PVEM_PT_MORENA,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
PVEM_PT,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
PVEM_MORENA,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
PT_MORENA,20,008,Raúl Bolaños Cacho Cué,José Antonio Rueda Márquez
PAN,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PRI,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PRD,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PVEM,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
PT,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
MC,20,009,Neftalí Nicolás García,Noé de León Nicolás
MORENA,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
PAN-PRI-PRD,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PAN-PRI,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PAN-PRD,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PRI-PRD,20,009,José Alberto Hernández Clemente,Humberto López Laredo
PVEM_PT_MORENA,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
PVEM_PT,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
PVEM_MORENA,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
PT_MORENA,20,009,Damaris Domínguez Hernández,Liliana Marcelina Noyola Salinas
PAN,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PRI,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PRD,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PVEM,20,010,Dulce María Valencia García,Rosalía Antonio Santiago
PT,20,010,Azael Jacinto García,Hugo Castrejón Martínez
MC,20,010,Beatriz Adriana Rosario Vera,Gabriela Hilaria Pinacho Hernández
MORENA,20,010,Carmelo Cruz Mendoza,Arturo Valadez Gabriel
PAN-PRI-PRD,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PAN-PRI,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PAN-PRD,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PRI-PRD,20,010,Flor María López Ramírez,Cecilia Ramírez Hernández
PAN,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PRI,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PRD,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PVEM,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
PT,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
MC,21,001,César Benavides Manzano,Carlos Aristides Sánchez Hernández
MORENA,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
PAN-PRI-PRD,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PAN-PRI,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PAN-PRD,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PRI-PRD,21,001,Ricardo Cruz y Celis Jiménez,Carlos Guillermo Gómez Zamudio
PVEM_PT_MORENA,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
PVEM_PT,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
PVEM_MORENA,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
PT_MORENA,21,001,Gissel Santander Soto,Laura Ivonne Zapata Martínez
PAN,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PRI,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PRD,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PVEM,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
PT,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
MC,21,002,Alexa Irendy Castañeda Vázquez,Edith Posadas Hernández
MORENA,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
PAN-PRI-PRD,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PAN-PRI,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PAN-PRD,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PRI-PRD,21,002,Víctor Herrera Pozos,Paola Rossis Hernández Ruíz
PVEM_PT_MORENA,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
PVEM_PT,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
PVEM_MORENA,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
PT_MORENA,21,002,Fátima Almendra Cruz Pelaez,Fidelia González Galindo
PAN,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PRI,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PRD,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PVEM,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
PT,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
MC,21,003,Jaqueline Vallejo Melgarejo,Lesly Ericka Vázquez Reyes
MORENA,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
PAN-PRI-PRD,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PAN-PRI,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PAN-PRD,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PRI-PRD,21,003,Joséfina Sánchez Olmos,Sofía Córdova Ruíz
PVEM_PT_MORENA,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
PVEM_PT,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
PVEM_MORENA,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
PT_MORENA,21,003,María de los Ángeles Ballesteros García,Norma Sirley Reyes Cabrera
PAN,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
PRI,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
PRD,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
PVEM,21,004,Juan Antonio González Hernández,Aurelio Flores Solano
PT,21,004,Juan Antonio González Hernández,Aurelio Flores Solano
MC,21,004,Raúl Moreno Vázquez,Jorge Antero Justo Bretón
MORENA,21,004,Juan Antonio González Hernández,Aurelio Flores Solano
PAN-PRI-PRD,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
PAN-PRI,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
PAN-PRD,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
PRI-PRD,21,004,María Fernanda Pozos Ramírez,Margarita Serrano Fuentes
